order id,return date,return reason,days to return
ORD00000890,13-11-2023,Changed mind,19
ORD00000891,24-07-2023,Defective,14
ORD00000892,,,
ORD00000893,17-10-2023,Wrong item,25
ORD00000894,13-04-2023,Wrong item,0
ORD00000895,17-04-2023,Defective,20
ORD00000896,,,
ORD00000897,28-10-2023,Changed mind,26
ORD00000898,,,
ORD00000899,,,
ORD00000900,22-08-2024,Not as described,14
ORD00000901,,,
ORD00000902,14-05-2024,Defective,0
ORD00000903,04-02-2023,Wrong item,17
ORD00000904,23-12-2023,Not as described,19
ORD00000905,20-03-2024,Defective,9
ORD00000906,24-07-2024,Defective,23
ORD00000907,,,
ORD00000908,,,
ORD00000909,,,
ORD00000910,01-12-2023,Changed mind,28
ORD00000911,17-04-2024,Not as described,0
ORD00000912,,,
ORD00000913,14-03-2023,Wrong item,26
ORD00000914,,,
ORD00000915,04-07-2024,Not as described,29
ORD00000916,,,
ORD00000917,,,
ORD00000918,,,
ORD00000919,,,
ORD00000920,,,
ORD00000921,,,
ORD00000922,16-11-2023,Changed mind,14
ORD00000923,18-09-2023,Wrong item,2
ORD00000924,11-01-2024,Changed mind,3
ORD00000925,,,
ORD00000926,,,
ORD00000927,03-01-2024,Changed mind,22
ORD00000928,,,
ORD00000929,29-12-2024,Changed mind,23
ORD00000930,,,
ORD00000931,18-09-2023,Defective,29
ORD00000932,07-07-2023,Changed mind,0
ORD00000933,,,
ORD00000934,,,
ORD00000935,13-04-2023,Not as described,15
ORD00000936,,,
ORD00000937,,,
ORD00000938,02-06-2023,Changed mind,10
ORD00000939,,,
ORD00000940,,,
ORD00000941,,,
ORD00000942,,,
ORD00000943,,,
ORD00000944,,,
ORD00000945,27-06-2023,Wrong item,0
ORD00000946,15-05-2024,Not as described,21
ORD00000947,,,
ORD00000948,04-06-2023,Defective,20
ORD00000949,28-06-2024,Wrong item,11
ORD00000950,,,
ORD00000951,,,
ORD00000952,06-05-2024,Not as described,30
ORD00000953,,,
ORD00000954,03-10-2023,Wrong item,26
ORD00000955,,,
ORD00000956,,,
ORD00000957,,,
ORD00000958,20-05-2023,Not as described,23
ORD00000959,21-04-2023,Changed mind,8
ORD00000960,,,
ORD00000961,,,
ORD00000962,,,
ORD00000963,18-12-2024,Defective,9
ORD00000964,,,
ORD00000965,06-04-2023,Not as described,12
ORD00000966,04-04-2024,Not as described,22
ORD00000967,,,
ORD00000968,,,
ORD00000969,,,
ORD00000970,,,
ORD00000971,03-10-2023,Not as described,21
ORD00000972,05-06-2023,Not as described,0
ORD00000973,12-01-2023,Not as described,10
ORD00000974,,,
ORD00000975,,,
ORD00000976,11-05-2023,Wrong item,29
ORD00000977,,,
ORD00000978,19-10-2023,Wrong item,17
ORD00000979,01-04-2024,Changed mind,26
ORD00000980,,,
ORD00000981,,,
ORD00000982,03-08-2024,Defective,10
ORD00000983,,,
ORD00000984,28-09-2023,Wrong item,0
ORD00000985,20-08-2024,Changed mind,17
ORD00000986,,,
ORD00000987,28-11-2023,Wrong item,16
ORD00000988,02-04-2024,Changed mind,10
ORD00000989,,,
ORD00000990,21-11-2023,Defective,25
ORD00000991,,,
ORD00000992,20-03-2024,Not as described,16
ORD00000993,,,
ORD00000994,,,
ORD00000995,,,
ORD00000996,,,
ORD00000997,,,
ORD00000998,02-11-2024,Not as described,0
ORD00000999,18-06-2024,Changed mind,17
ORD00001000,,,
ORD00001001,,,
ORD00001002,,,
ORD00001003,,,
ORD00001004,,,
ORD00001005,,,
ORD00001006,25-04-2024,Defective,20
ORD00001007,22-12-2024,Defective,3
ORD00001008,,,
ORD00001009,07-07-2024,Changed mind,11
ORD00001010,,,
ORD00001011,,,
ORD00001012,,,
ORD00001013,,,
ORD00001014,,,
ORD00001015,11-12-2024,Changed mind,29
ORD00001016,,,
ORD00001017,,,
ORD00001018,10-01-2024,Defective,11
ORD00001019,,,
ORD00001020,,,
ORD00001021,15-11-2023,Not as described,24
ORD00001022,02-11-2024,Changed mind,15
ORD00001023,06-05-2024,Changed mind,18
ORD00001024,,,
ORD00001025,20-03-2024,Not as described,8
ORD00001026,18-11-2024,Changed mind,27
ORD00001027,,,
ORD00001028,,,
ORD00001029,11-08-2023,Not as described,25
ORD00001030,,,
ORD00001031,11-12-2023,Changed mind,17
ORD00001032,01-06-2023,Not as described,11
ORD00001033,,,
ORD00001034,01-01-2024,Changed mind,9
ORD00001035,,,
ORD00001036,10-08-2023,Defective,1
ORD00001037,,,
ORD00001038,,,
ORD00001039,,,
ORD00001040,,,
ORD00001041,09-07-2024,Changed mind,4
ORD00001042,11-12-2024,Changed mind,30
ORD00001043,12-08-2023,Not as described,28
ORD00001044,,,
ORD00001045,01-02-2024,Not as described,14
ORD00001046,,,
ORD00001047,,,
ORD00001048,,,
ORD00001049,,,
ORD00001050,08-03-2024,Changed mind,15
ORD00001051,19-03-2023,Defective,19
ORD00001052,,,
ORD00001053,20-07-2024,Changed mind,3
ORD00001054,17-06-2023,Not as described,15
ORD00001055,,,
ORD00001056,04-04-2023,Not as described,25
ORD00001057,,,
ORD00001058,25-11-2023,Changed mind,8
ORD00001059,08-06-2023,Changed mind,30
ORD00001060,,,
ORD00001061,,,
ORD00001062,,,
ORD00001063,06-10-2023,Not as described,2
ORD00001064,,,
ORD00001065,24-04-2023,Not as described,6
ORD00001066,12-03-2023,Not as described,20
ORD00001067,26-10-2024,Changed mind,12
ORD00001068,,,
ORD00001069,,,
ORD00001070,16-12-2023,Defective,22
ORD00001071,24-07-2024,Wrong item,25
ORD00001072,17-06-2023,Wrong item,16
ORD00001073,28-10-2023,Wrong item,29
ORD00001074,11-07-2023,Not as described,19
ORD00001075,23-05-2023,Defective,11
ORD00001076,,,
ORD00001077,09-08-2024,Wrong item,19
ORD00001078,,,
ORD00001079,,,
ORD00001080,30-03-2023,Defective,23
ORD00001081,,,
ORD00001082,,,
ORD00001083,,,
ORD00001084,,,
ORD00001085,,,
ORD00001086,07-12-2023,Changed mind,13
ORD00001087,12-01-2025,Changed mind,27
ORD00001088,,,
ORD00001089,,,
ORD00001090,,,
ORD00001091,,,
ORD00001092,16-12-2023,Changed mind,15
ORD00001093,29-10-2024,Not as described,5
ORD00001094,,,
ORD00001095,,,
ORD00001096,07-09-2023,Wrong item,2
ORD00001097,08-03-2023,Changed mind,0
ORD00001098,31-10-2024,Not as described,27
ORD00001099,,,
ORD00001100,20-03-2023,Changed mind,3
ORD00001101,14-03-2024,Changed mind,19
ORD00001102,18-12-2024,Wrong item,13
ORD00001103,07-02-2023,Wrong item,8
ORD00001104,15-07-2024,Changed mind,27
ORD00001105,18-11-2023,Defective,23
ORD00001106,,,
ORD00001107,,,
ORD00001108,09-06-2023,Changed mind,5
ORD00001109,,,
ORD00001110,,,
ORD00001111,01-04-2024,Changed mind,3
ORD00001112,28-03-2023,Not as described,14
ORD00001113,04-12-2024,Not as described,23
ORD00001114,02-04-2023,Not as described,24
ORD00001115,,,
ORD00001116,30-05-2024,Not as described,30
ORD00001117,18-12-2024,Changed mind,5
ORD00001118,08-01-2025,Changed mind,14
ORD00001119,,,
ORD00001120,09-08-2024,Defective,23
ORD00001121,,,
ORD00001122,,,
ORD00001123,12-11-2023,Defective,20
ORD00001124,,,
ORD00001125,07-12-2024,Changed mind,19
ORD00001126,,,
ORD00001127,27-06-2023,Changed mind,0
ORD00001128,10-02-2024,Not as described,1
ORD00001129,,,
ORD00001130,07-02-2023,Wrong item,28
ORD00001131,14-02-2023,Defective,17
ORD00001132,,,
ORD00001133,24-04-2023,Wrong item,10
ORD00001134,10-09-2024,Not as described,29
ORD00001135,23-10-2024,Not as described,7
ORD00001136,,,
ORD00001137,,,
ORD00001138,12-09-2024,Not as described,18
ORD00001139,20-10-2024,Not as described,27
ORD00001140,,,
ORD00001141,18-04-2023,Wrong item,5
ORD00001142,,,
ORD00001143,20-05-2023,Changed mind,8
ORD00001144,,,
ORD00001145,12-05-2023,Wrong item,27
ORD00001146,15-12-2024,Wrong item,1
ORD00001147,14-04-2024,Not as described,26
ORD00001148,05-01-2025,Defective,7
ORD00001149,25-04-2024,Wrong item,16
ORD00001150,,,
ORD00001151,,,
ORD00001152,,,
ORD00001153,,,
ORD00001154,01-05-2023,Changed mind,30
ORD00001155,,,
ORD00001156,08-06-2023,Changed mind,16
ORD00001157,,,
ORD00001158,,,
ORD00001159,17-06-2023,Defective,1
ORD00001160,,,
ORD00001161,,,
ORD00001162,,,
ORD00001163,,,
ORD00001164,10-10-2024,Wrong item,18
ORD00001165,,,
ORD00001166,31-01-2024,Wrong item,15
ORD00001167,21-11-2024,Not as described,28
ORD00001168,30-04-2023,Wrong item,20
ORD00001169,19-06-2023,Not as described,18
ORD00001170,,,
ORD00001171,,,
ORD00001172,,,
ORD00001173,19-06-2024,Defective,12
ORD00001174,25-07-2023,Not as described,13
ORD00001175,,,
ORD00001176,06-12-2023,Not as described,13
ORD00001177,,,
ORD00001178,,,
ORD00001179,08-10-2023,Defective,26
ORD00001180,21-10-2024,Not as described,28
ORD00001181,09-10-2024,Wrong item,13
ORD00001182,28-03-2024,Not as described,14
ORD00001183,22-06-2023,Changed mind,12
ORD00001184,,,
ORD00001185,20-08-2024,Defective,26
ORD00001186,,,
ORD00001187,,,
ORD00001188,,,
ORD00001189,02-04-2024,Defective,16
ORD00001190,25-08-2024,Wrong item,27
ORD00001191,23-11-2024,Defective,27
ORD00001192,,,
ORD00001193,,,
ORD00001194,,,
ORD00001195,30-01-2024,Not as described,10
ORD00001196,13-03-2024,Defective,10
ORD00001197,,,
ORD00001198,,,
ORD00001199,23-01-2023,Wrong item,6
ORD00001200,17-10-2024,Changed mind,21
ORD00001201,,,
ORD00001202,,,
ORD00001203,,,
ORD00001204,,,
ORD00001205,,,
ORD00001206,,,
ORD00001207,07-04-2023,Not as described,13
ORD00001208,14-10-2023,Changed mind,6
ORD00001209,,,
ORD00001210,07-09-2023,Defective,7
ORD00001211,,,
ORD00001212,13-08-2024,Defective,2
ORD00001213,,,
ORD00001214,,,
ORD00001215,10-11-2023,Changed mind,13
ORD00001216,,,
ORD00001217,13-02-2023,Wrong item,26
ORD00001218,,,
ORD00001219,08-01-2024,Wrong item,23
ORD00001220,,,
ORD00001221,,,
ORD00001222,,,
ORD00001223,30-03-2024,Changed mind,1
ORD00001224,,,
ORD00001225,,,
ORD00001226,11-09-2023,Wrong item,12
ORD00001227,,,
ORD00001228,,,
ORD00001229,,,
ORD00001230,26-10-2024,Defective,22
ORD00001231,16-04-2023,Not as described,25
ORD00001232,,,
ORD00001233,,,
ORD00001234,,,
ORD00001235,,,
ORD00001236,01-08-2023,Not as described,24
ORD00001237,,,
ORD00001238,03-08-2024,Defective,28
ORD00001239,,,
ORD00001240,,,
ORD00001241,,,
ORD00001242,,,
ORD00001243,,,
ORD00001244,,,
ORD00001245,12-03-2023,Wrong item,3
ORD00001246,,,
ORD00001247,,,
ORD00001248,14-12-2024,Defective,14
ORD00001249,,,
ORD00001250,04-06-2023,Defective,2
ORD00001251,23-04-2023,Changed mind,0
ORD00001252,05-03-2024,Defective,14
ORD00001253,06-11-2024,Defective,8
ORD00001254,18-02-2023,Defective,17
ORD00001255,15-11-2023,Defective,23
ORD00001256,21-05-2023,Wrong item,30
ORD00001257,,,
ORD00001258,,,
ORD00001259,04-02-2024,Changed mind,3
ORD00001260,,,
ORD00001261,,,
ORD00001262,,,
ORD00001263,20-09-2024,Not as described,0
ORD00001264,,,
ORD00001265,06-06-2023,Changed mind,5
ORD00001266,26-05-2023,Not as described,15
ORD00001267,,,
ORD00001268,,,
ORD00001269,22-08-2024,Wrong item,27
ORD00001270,,,
ORD00001271,26-06-2024,Changed mind,20
ORD00001272,,,
ORD00001273,,,
ORD00001274,25-08-2023,Changed mind,1
ORD00001275,09-01-2023,Defective,8
ORD00001276,,,
ORD00001277,,,
ORD00001278,,,
ORD00001279,,,
ORD00001280,,,
ORD00001281,01-06-2024,Not as described,19
ORD00001282,,,
ORD00001283,13-05-2023,Changed mind,9
ORD00001284,,,
ORD00001285,,,
ORD00001286,27-01-2024,Not as described,3
ORD00001287,16-06-2024,Not as described,22
ORD00001288,,,
ORD00001289,07-04-2023,Wrong item,25
ORD00001290,07-07-2023,Defective,30
ORD00001291,14-09-2024,Defective,27
ORD00001292,12-05-2024,Wrong item,18
ORD00001293,,,
ORD00001294,02-07-2024,Changed mind,12
ORD00001295,23-04-2023,Not as described,16
ORD00001296,,,
ORD00001297,23-11-2023,Not as described,5
ORD00001298,08-09-2024,Changed mind,30
ORD00001299,,,
ORD00001300,,,
ORD00001301,,,
ORD00001302,,,
ORD00001303,24-07-2024,Wrong item,18
ORD00001304,,,
ORD00001305,13-09-2023,Wrong item,24
ORD00001306,26-02-2023,Defective,21
ORD00001307,,,
ORD00001308,,,
ORD00001309,19-10-2023,Changed mind,9
ORD00001310,31-10-2024,Changed mind,16
ORD00001311,,,
ORD00001312,09-04-2024,Defective,20
ORD00001313,02-10-2024,Defective,24
ORD00001314,,,
ORD00001315,,,
ORD00001316,30-06-2023,Wrong item,13
ORD00001317,,,
ORD00001318,,,
ORD00001319,,,
ORD00001320,11-06-2023,Defective,18
ORD00001321,19-09-2023,Changed mind,21
ORD00001322,,,
ORD00001323,05-08-2023,Changed mind,20
ORD00001324,22-03-2024,Wrong item,0
ORD00001325,14-07-2023,Changed mind,13
ORD00001326,27-12-2023,Defective,15
ORD00001327,,,
ORD00001328,25-01-2024,Changed mind,11
ORD00001329,,,
ORD00001330,14-02-2023,Not as described,17
ORD00001331,24-01-2024,Not as described,15
ORD00001332,,,
ORD00001333,13-01-2024,Changed mind,14
ORD00001334,02-02-2024,Not as described,20
ORD00001335,04-08-2023,Wrong item,23
ORD00001336,30-12-2023,Not as described,0
ORD00001337,20-06-2023,Not as described,1
ORD00001338,,,
ORD00001339,,,
ORD00001340,,,
ORD00001341,12-07-2024,Changed mind,22
ORD00001342,,,
ORD00001343,11-08-2023,Defective,13
ORD00001344,,,
ORD00001345,26-09-2023,Changed mind,4
ORD00001346,20-01-2024,Not as described,2
ORD00001347,22-09-2023,Defective,5
ORD00001348,01-04-2023,Not as described,19
ORD00001349,,,
ORD00001350,,,
ORD00001351,,,
ORD00001352,25-05-2023,Changed mind,13
ORD00001353,,,
ORD00001354,,,
ORD00001355,,,
ORD00001356,28-09-2024,Changed mind,9
ORD00001357,24-04-2023,Defective,24
ORD00001358,,,
ORD00001359,08-08-2024,Defective,3
ORD00001360,09-02-2023,Changed mind,2
ORD00001361,,,
ORD00001362,,,
ORD00001363,10-10-2023,Defective,6
ORD00001364,,,
ORD00001365,01-01-2025,Not as described,28
ORD00001366,25-06-2024,Defective,15
ORD00001367,,,
ORD00001368,31-01-2023,Wrong item,0
ORD00001369,07-10-2023,Not as described,30
ORD00001370,10-02-2024,Defective,0
ORD00001371,,,
ORD00001372,08-08-2024,Not as described,19
ORD00001373,,,
ORD00001374,,,
ORD00001375,,,
ORD00001376,15-10-2023,Wrong item,29
ORD00001377,10-09-2023,Changed mind,10
ORD00001378,20-09-2024,Not as described,21
ORD00001379,23-05-2024,Defective,3
ORD00001380,,,
ORD00001381,02-07-2024,Changed mind,19
ORD00001382,14-06-2023,Defective,5
ORD00001383,06-09-2023,Wrong item,27
ORD00001384,20-01-2024,Changed mind,10
ORD00001385,27-06-2024,Changed mind,28
ORD00001386,29-12-2023,Wrong item,20
ORD00001387,18-02-2023,Wrong item,25
ORD00001388,09-05-2023,Wrong item,24
ORD00001389,03-05-2023,Wrong item,6
ORD00001390,08-07-2024,Not as described,22
ORD00001391,06-01-2025,Not as described,30
ORD00001392,05-08-2024,Not as described,11
ORD00001393,,,
ORD00001394,,,
ORD00001395,,,
ORD00001396,,,
ORD00001397,23-03-2024,Not as described,0
ORD00001398,,,
ORD00001399,,,
ORD00001400,15-11-2024,Defective,28
ORD00001401,,,
ORD00001402,24-12-2023,Defective,28
ORD00001403,16-09-2024,Changed mind,13
ORD00001404,20-04-2023,Not as described,14
ORD00001405,20-05-2023,Defective,4
ORD00001406,,,
ORD00001407,,,
ORD00001408,20-08-2023,Changed mind,18
ORD00001409,13-01-2024,Not as described,10
ORD00001410,,,
ORD00001411,,,
ORD00001412,07-07-2023,Wrong item,17
ORD00001413,,,
ORD00001414,06-08-2024,Changed mind,5
ORD00001415,,,
ORD00001416,28-03-2023,Changed mind,27
ORD00001417,,,
ORD00001418,27-07-2023,Changed mind,30
ORD00001419,,,
ORD00001420,17-05-2024,Defective,9
ORD00001421,,,
ORD00001422,12-05-2023,Defective,26
ORD00001423,15-03-2024,Not as described,26
ORD00001424,,,
ORD00001425,,,
ORD00001426,,,
ORD00001427,16-11-2024,Wrong item,19
ORD00001428,,,
ORD00001429,,,
ORD00001430,,,
ORD00001431,10-04-2023,Not as described,10
ORD00001432,04-01-2025,Not as described,29
ORD00001433,21-11-2024,Defective,11
ORD00001434,29-06-2023,Wrong item,2
ORD00001435,13-04-2024,Not as described,26
ORD00001436,21-02-2023,Changed mind,7
ORD00001437,12-04-2023,Changed mind,25
ORD00001438,,,
ORD00001439,,,
ORD00001440,15-03-2024,Changed mind,15
ORD00001441,08-08-2024,Changed mind,6
ORD00001442,28-11-2023,Defective,1
ORD00001443,,,
ORD00001444,29-08-2023,Defective,9
ORD00001445,20-11-2024,Wrong item,22
ORD00001446,24-10-2024,Not as described,30
ORD00001447,,,
ORD00001448,18-06-2024,Defective,28
ORD00001449,,,
ORD00001450,,,
ORD00001451,04-08-2023,Wrong item,6
ORD00001452,,,
ORD00001453,,,
ORD00001454,19-10-2023,Not as described,20
ORD00001455,,,
ORD00001456,22-09-2024,Wrong item,3
ORD00001457,21-11-2024,Not as described,29
ORD00001458,,,
ORD00001459,02-03-2024,Wrong item,11
ORD00001460,17-10-2023,Defective,10
ORD00001461,16-08-2024,Changed mind,12
ORD00001462,,,
ORD00001463,20-05-2023,Changed mind,24
ORD00001464,,,
ORD00001465,,,
ORD00001466,,,
ORD00001467,27-11-2023,Wrong item,24
ORD00001468,,,
ORD00001469,02-12-2023,Defective,18
ORD00001470,,,
ORD00001471,20-07-2024,Changed mind,17
ORD00001472,,,
ORD00001473,20-12-2023,Not as described,30
ORD00001474,07-08-2023,Defective,19
ORD00001475,,,
ORD00001476,26-06-2023,Not as described,14
ORD00001477,,,
ORD00001478,,,
ORD00001479,20-05-2024,Defective,27
ORD00001480,30-07-2023,Not as described,18
ORD00001481,,,
ORD00001482,04-08-2024,Wrong item,5
ORD00001483,02-02-2023,Defective,19
ORD00001484,,,
ORD00001485,,,
ORD00001486,,,
ORD00001487,03-05-2024,Defective,28
ORD00001488,20-09-2023,Defective,9
ORD00001489,,,
ORD00001490,,,
ORD00001491,30-10-2023,Wrong item,23
ORD00001492,06-06-2023,Not as described,22
ORD00001493,,,
ORD00001494,,,
ORD00001495,,,
ORD00001496,,,
ORD00001497,08-11-2024,Not as described,25
ORD00001498,,,
ORD00001499,,,
ORD00001500,06-03-2024,Defective,11
ORD00001501,,,
ORD00001502,,,
ORD00001503,10-11-2024,Changed mind,3
ORD00001504,10-05-2023,Changed mind,18
ORD00001505,09-03-2023,Changed mind,27
ORD00001506,,,
ORD00001507,02-02-2023,Wrong item,12
ORD00001508,,,
ORD00001509,05-01-2024,Not as described,12
ORD00001510,,,
ORD00001511,,,
ORD00001512,30-09-2024,Not as described,14
ORD00001513,05-11-2023,Not as described,6
ORD00001514,,,
ORD00001515,,,
ORD00001516,,,
ORD00001517,19-01-2023,Changed mind,9
ORD00001518,,,
ORD00001519,14-05-2023,Wrong item,8
ORD00001520,,,
ORD00001521,,,
ORD00001522,21-04-2024,Not as described,25
ORD00001523,,,
ORD00001524,31-12-2024,Not as described,30
ORD00001525,10-04-2024,Wrong item,28
ORD00001526,20-09-2023,Not as described,26
ORD00001527,12-06-2024,Changed mind,28
ORD00001528,23-09-2024,Not as described,30
ORD00001529,23-09-2023,Changed mind,1
ORD00001530,,,
ORD00001531,,,
ORD00001532,,,
ORD00001533,,,
ORD00001534,,,
ORD00001535,08-01-2024,Defective,26
ORD00001536,,,
ORD00001537,02-08-2023,Not as described,28
ORD00001538,,,
ORD00001539,17-05-2024,Not as described,8
ORD00001540,22-03-2024,Defective,16
ORD00001541,,,
ORD00001542,10-08-2023,Not as described,8
ORD00001543,,,
ORD00001544,13-08-2023,Changed mind,16
ORD00001545,16-10-2023,Defective,23
ORD00001546,,,
ORD00001547,26-03-2024,Wrong item,25
ORD00001548,,,
ORD00001549,,,
ORD00001550,31-10-2023,Defective,9
ORD00001551,,,
ORD00001552,30-11-2023,Defective,1
ORD00001553,,,
ORD00001554,,,
ORD00001555,,,
ORD00001556,11-11-2023,Not as described,20
ORD00001557,03-08-2023,Defective,23
ORD00001558,14-04-2023,Wrong item,19
ORD00001559,02-10-2023,Not as described,6
ORD00001560,,,
ORD00001561,30-08-2024,Not as described,18
ORD00001562,03-09-2023,Wrong item,15
ORD00001563,16-06-2024,Not as described,20
ORD00001564,,,
ORD00001565,,,
ORD00001566,,,
ORD00001567,,,
ORD00001568,07-10-2023,Not as described,19
ORD00001569,13-11-2024,Not as described,19
ORD00001570,03-10-2023,Changed mind,14
ORD00001571,03-04-2024,Not as described,2
ORD00001572,,,
ORD00001573,,,
ORD00001574,28-01-2023,Wrong item,15
ORD00001575,,,
ORD00001576,27-06-2023,Defective,20
ORD00001577,,,
ORD00001578,,,
ORD00001579,16-07-2024,Not as described,9
ORD00001580,06-09-2024,Changed mind,4
ORD00001581,17-11-2023,Defective,20
ORD00001582,,,
ORD00001583,15-05-2023,Defective,25
ORD00001584,,,
ORD00001585,,,
ORD00001586,,,
ORD00001587,,,
ORD00001588,05-05-2024,Wrong item,10
ORD00001589,,,
ORD00001590,,,
ORD00001591,,,
ORD00001592,21-02-2024,Changed mind,22
ORD00001593,,,
ORD00001594,15-08-2023,Changed mind,14
ORD00001595,21-10-2023,Changed mind,13
ORD00001596,27-04-2023,Not as described,0
ORD00001597,,,
ORD00001598,23-11-2024,Defective,6
ORD00001599,,,
ORD00001600,,,
ORD00001601,,,
ORD00001602,,,
ORD00001603,,,
ORD00001604,,,
ORD00001605,,,
ORD00001606,,,
ORD00001607,26-07-2024,Wrong item,27
ORD00001608,02-07-2023,Not as described,7
ORD00001609,28-10-2024,Wrong item,15
ORD00001610,11-04-2023,Not as described,11
ORD00001611,,,
ORD00001612,,,
ORD00001613,03-05-2023,Not as described,29
ORD00001614,01-04-2024,Changed mind,23
ORD00001615,,,
ORD00001616,24-02-2024,Not as described,30
